package0,package1,package2,package3,package4,algorithm0,algorithm1,algorithm2,algorithm3,nvertices,nedges,nthreads,Nodes.in.largest.WCC,Edges.in.largest.WCC,Nodes.in.largest.SCC,Edges.in.largest.SCC,Average.clustering.coefficient,Number.of.triangles,Fraction.of.closed.triangles,Diameter..longest.shortest.path.,X90.percentile.effective.diameter,runtime
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,382219,33115812,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.4
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154046875
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.10947375e-07
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11066875
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,382219,33115812,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34375
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00990875
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3694150625e-05
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066205
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.579988125
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.71026875
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8144275
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,382219,33115812,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.9375
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13420625
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00200286625
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06771125
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,382219,33115812,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35625
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0059625
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.494589e-05
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03511675
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8263425
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.869065
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27350375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,382219,33115812,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.16875
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0754475
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002026811875
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042979
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,382219,33115812,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35625
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00398875
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37077425e-05
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0299999375
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.447766875
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.094733125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.402176875
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,382219,33115812,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043785
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002117006875
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0441889375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,382219,33115812,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54374975
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003475
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.935395e-05
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01544525
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.259543125
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6353
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8402450625
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,382219,33115812,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.85625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032769375
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002243475
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0195649375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,382219,33115812,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2875000625
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003495625
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.409125e-05
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0133730625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.206399375
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.931245
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6364935625
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,382219,33115812,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.78125
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030556875
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002295733125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0165055
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,382219,33115812,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1999999
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0044475
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002447815
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0425820625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209580625
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.681266875
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18729125
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,382219,33115812,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.34375
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075404375
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002659648125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024409
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,382219,33115812,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004894375
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000298410625
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06125775
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20613375
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.622685625
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54874875
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,382219,33115812,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.71875
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.091219375
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002514540625
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0584116875
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,382219,33115812,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2062499625
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00528375
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003544686875
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0804813125
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2145575
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.60313875
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78203
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,382219,33115812,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.85
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104935625
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002664461875
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0778375625
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,382219,33115812,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2250000625
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00575375
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000433012875
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,382219,33115812,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110477375
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21118625
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.53055875
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,382219,33115812,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4148425
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,382219,33115812,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.95
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121233125
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002777279375
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,382219,33115812,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1037280625
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,382219,33115812,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2437498125
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23132,511764,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0390496924647
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23132,511764,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0026629375
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23132,511764,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.318755141304
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23132,511764,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.188750875
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23132,511764,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23132,511764,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002491875
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23132,511764,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0327196970192
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23132,511764,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00336225
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23132,511764,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23132,511764,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3187533125e-05
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23132,511764,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0022686875
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23132,511764,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1242764375
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23132,511764,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1331735
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23132,511764,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23132,511764,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00550125
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23132,511764,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.458561875e-05
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23132,511764,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003282375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23132,511764,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23132,511764,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7076745e-05
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23132,511764,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0016745
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23132,511764,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100855425
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23132,511764,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10844525
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23132,511764,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.425
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23132,511764,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00551875
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23132,511764,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9115525e-05
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23132,511764,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002274375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23132,511764,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23132,511764,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.473594125e-05
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23132,511764,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013626875
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23132,511764,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09031800625
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23132,511764,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0794716875
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23132,511764,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76875
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23132,511764,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007355
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23132,511764,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.647671875e-05
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23132,511764,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00150975
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23132,511764,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00625
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23132,511764,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.796816875e-05
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23132,511764,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001278875
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23132,511764,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08625578125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23132,511764,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05726925
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23132,511764,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.475
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23132,511764,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01125
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23132,511764,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.037949375e-05
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23132,511764,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001010125
