dataset,package,algorithm,nvertices,nedges,nthreads,Nodes.in.largest.WCC,Edges.in.largest.WCC,Nodes.in.largest.SCC,Edges.in.largest.SCC,Average.clustering.coefficient,Number.of.triangles,Fraction.of.closed.triangles,Diameter..longest.shortest.path.,X90.percentile.effective.diameter,runtime
parsed-email-Enron-2.csv,Galois,BFS,36692,183831,2,0.918,0.984,0.918,0.984,0.497,727044,0.03015,11,4.8,0.0141875
parsed-email-Enron-2.csv,GAP,BFS,36692,183831,2,0.918,0.984,0.918,0.984,0.497,727044,0.03015,11,4.8,0.000619063
parsed-email-Enron-2.csv,GraphBIG,BFS,36692,183831,2,0.918,0.984,0.918,0.984,0.497,727044,0.03015,11,4.8,7.93E-06
parsed-email-Enron-2.csv,GraphMat,BFS,36692,183831,2,0.918,0.984,0.918,0.984,0.497,727044,0.03015,11,4.8,0.001913344
parsed-facebook_combined-1.csv,Galois,BFS,4039,88234,1,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.007375
parsed-facebook_combined-1.csv,GAP,BFS,4039,88234,1,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.000129063
parsed-facebook_combined-1.csv,GraphBIG,BFS,4039,88234,1,1,1,1,1,0.6055,1612010,0.2647,8,4.7,4.69E-07
parsed-facebook_combined-1.csv,GraphMat,BFS,4039,88234,1,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.000424406
parsed-facebook_combined-2.csv,GraphBIG,BFS,4039,88234,2,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.004415665
parsed-facebook_combined-4.csv,GAP,BFS,4039,88234,4,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.0002625
parsed-facebook_combined-4.csv,GraphBIG,BFS,4039,88234,4,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.004162144
parsed-facebook_combined-4.csv,GraphMat,BFS,4039,88234,4,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.000424875
parsed-facebook_combined-8.csv,GAP,BFS,4039,88234,8,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.000315625
parsed-facebook_combined-8.csv,GraphBIG,BFS,4039,88234,8,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.004405814
parsed-facebook_combined-8.csv,GraphMat,BFS,4039,88234,8,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.000463313
parsed-facebook_combined-16.csv,GAP,BFS,4039,88234,16,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.00049
parsed-facebook_combined-16.csv,GraphBIG,BFS,4039,88234,16,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.004210889
parsed-facebook_combined-16.csv,GraphMat,BFS,4039,88234,16,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.00055775
parsed-facebook_combined-24.csv,GAP,BFS,4039,88234,24,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.00068375
parsed-facebook_combined-24.csv,GraphBIG,BFS,4039,88234,24,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.004169415
parsed-facebook_combined-24.csv,GraphMat,BFS,4039,88234,24,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.000724125
parsed-facebook_combined-32.csv,GAP,BFS,4039,88234,32,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.0014925
parsed-facebook_combined-32.csv,GraphBIG,BFS,4039,88234,32,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.004564563
parsed-facebook_combined-32.csv,GraphMat,BFS,4039,88234,32,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.014748938
parsed-facebook_combined-40.csv,GAP,BFS,4039,88234,40,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.00181
parsed-facebook_combined-40.csv,GraphBIG,BFS,4039,88234,40,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.004678713
parsed-facebook_combined-40.csv,GraphMat,BFS,4039,88234,40,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.001558375
parsed-facebook_combined-48.csv,GAP,BFS,4039,88234,48,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.002131875
parsed-facebook_combined-48.csv,GraphBIG,BFS,4039,88234,48,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.004508914
parsed-facebook_combined-48.csv,GraphMat,BFS,4039,88234,48,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.0039175
parsed-facebook_combined-56.csv,GAP,BFS,4039,88234,56,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.00253875
parsed-facebook_combined-56.csv,GraphBIG,BFS,4039,88234,56,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.004617808
parsed-facebook_combined-56.csv,GraphMat,BFS,4039,88234,56,1,1,1,1,0.6055,1612010,0.2647,8,4.7,0.004629875
parsed-cit-Patents-1.csv,GAP,BFS,3774768,16518948,1,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,0.303444375
parsed-cit-Patents-1.csv,GraphBIG,BFS,3774768,16518948,1,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,5.51E-07
parsed-cit-Patents-1.csv,GraphMat,BFS,3774768,16518948,1,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,0.943189
parsed-cit-Patents-2.csv,GAP,BFS,3774768,16518948,2,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,0.18048375
parsed-cit-Patents-2.csv,GraphBIG,BFS,3774768,16518948,2,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,1.62E-05
parsed-cit-Patents-2.csv,GraphMat,BFS,3774768,16518948,2,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,0.690440688
parsed-cit-Patents-4.csv,GAP,BFS,3774768,16518948,4,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,0.0956
parsed-cit-Patents-4.csv,GraphBIG,BFS,3774768,16518948,4,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,2.29E-05
parsed-cit-Patents-4.csv,GraphMat,BFS,3774768,16518948,4,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,0.45378425
parsed-cit-Patents-8.csv,GAP,BFS,3774768,16518948,8,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,0.052659375
parsed-cit-Patents-8.csv,GraphBIG,BFS,3774768,16518948,8,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,2.93E-05
parsed-cit-Patents-8.csv,GraphMat,BFS,3774768,16518948,8,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,0.303933438
parsed-cit-Patents-16.csv,GAP,BFS,3774768,16518948,16,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,0.03177375
parsed-cit-Patents-16.csv,GraphBIG,BFS,3774768,16518948,16,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,4.26E-05
parsed-cit-Patents-16.csv,GraphMat,BFS,3774768,16518948,16,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,0.187505938
parsed-cit-Patents-24.csv,GAP,BFS,3774768,16518948,24,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,0.02696
parsed-cit-Patents-24.csv,GraphBIG,BFS,3774768,16518948,24,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,5.11E-05
parsed-cit-Patents-24.csv,GraphMat,BFS,3774768,16518948,24,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,0.15071475
parsed-cit-Patents-32.csv,GAP,BFS,3774768,16518948,32,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,0.02877625
parsed-cit-Patents-32.csv,GraphBIG,BFS,3774768,16518948,32,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,0.000241205
parsed-cit-Patents-32.csv,GraphMat,BFS,3774768,16518948,32,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,0.268262188
parsed-cit-Patents-40.csv,GAP,BFS,3774768,16518948,40,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,0.028775
parsed-cit-Patents-40.csv,GraphBIG,BFS,3774768,16518948,40,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,0.000344202
parsed-cit-Patents-40.csv,GraphMat,BFS,3774768,16518948,40,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,0.304813125
parsed-cit-Patents-48.csv,GAP,BFS,3774768,16518948,48,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,0.029416875
parsed-cit-Patents-48.csv,GraphBIG,BFS,3774768,16518948,48,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,0.000387013
parsed-cit-Patents-48.csv,GraphMat,BFS,3774768,16518948,48,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,0.45161
parsed-cit-Patents-56.csv,GAP,BFS,3774768,16518948,56,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,0.030075
parsed-cit-Patents-56.csv,GraphBIG,BFS,3774768,16518948,56,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,0.000420004
parsed-cit-Patents-56.csv,GraphMat,BFS,3774768,16518948,56,0.997,1,0,0,0.0757,7515023,0.02343,22,9.4,0.45156825
parsed-web-BerkStan-1.csv,GAP,BFS,685230,7600595,1,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,0.03368
parsed-web-BerkStan-1.csv,GraphBIG,BFS,685230,7600595,1,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,1.06E-06
parsed-web-BerkStan-1.csv,GraphMat,BFS,685230,7600595,1,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,0.1804795
parsed-web-BerkStan-2.csv,GAP,BFS,685230,7600595,2,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,0.020029375
parsed-web-BerkStan-2.csv,GraphBIG,BFS,685230,7600595,2,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,1.44E-05
parsed-web-BerkStan-2.csv,GraphMat,BFS,685230,7600595,2,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,0.122304875
parsed-web-BerkStan-4.csv,GAP,BFS,685230,7600595,4,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,0.0118075
parsed-web-BerkStan-4.csv,GraphBIG,BFS,685230,7600595,4,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,1.91E-05
parsed-web-BerkStan-4.csv,GraphMat,BFS,685230,7600595,4,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,0.076406438
parsed-web-BerkStan-8.csv,GAP,BFS,685230,7600595,8,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,0.008010625
parsed-web-BerkStan-8.csv,GraphBIG,BFS,685230,7600595,8,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,2.45E-05
parsed-web-BerkStan-8.csv,GraphMat,BFS,685230,7600595,8,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,0.058754563
parsed-web-BerkStan-16.csv,GAP,BFS,685230,7600595,16,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,0.007366875
parsed-web-BerkStan-16.csv,GraphBIG,BFS,685230,7600595,16,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,3.50E-05
parsed-web-BerkStan-16.csv,GraphMat,BFS,685230,7600595,16,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,0.0480485
parsed-web-BerkStan-24.csv,GAP,BFS,685230,7600595,24,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,0.00800125
parsed-web-BerkStan-24.csv,GraphBIG,BFS,685230,7600595,24,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,4.64E-05
parsed-web-BerkStan-24.csv,GraphMat,BFS,685230,7600595,24,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,0.04407025
parsed-web-BerkStan-32.csv,GAP,BFS,685230,7600595,32,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,0.020565
parsed-web-BerkStan-32.csv,GraphBIG,BFS,685230,7600595,32,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,0.000250086
parsed-web-BerkStan-32.csv,GraphMat,BFS,685230,7600595,32,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,0.053441063
parsed-web-BerkStan-40.csv,GAP,BFS,685230,7600595,40,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,0.02428625
parsed-web-BerkStan-40.csv,GraphBIG,BFS,685230,7600595,40,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,0.000320405
parsed-web-BerkStan-40.csv,GraphMat,BFS,685230,7600595,40,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,0.082189375
parsed-web-BerkStan-48.csv,GAP,BFS,685230,7600595,48,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,0.027806875
parsed-web-BerkStan-48.csv,GraphBIG,BFS,685230,7600595,48,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,0.000375047
parsed-web-BerkStan-48.csv,GraphMat,BFS,685230,7600595,48,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,0.078448813
parsed-web-BerkStan-56.csv,GAP,BFS,685230,7600595,56,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,0.03290375
parsed-web-BerkStan-56.csv,GraphBIG,BFS,685230,7600595,56,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,0.000492901
parsed-web-BerkStan-56.csv,GraphMat,BFS,685230,7600595,56,0.956,0.987,0.489,0.595,0.5967,64690980,0.002746,514,9.9,0.108269563
parsed-actor-collaboration-1.csv,GAP,BFS,382219,15038083,1,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,0.01459375
parsed-actor-collaboration-1.csv,GraphBIG,BFS,382219,15038083,1,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,4.77E-07
parsed-actor-collaboration-1.csv,GraphMat,BFS,382219,15038083,1,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,0.120804875
parsed-actor-collaboration-2.csv,GAP,BFS,382219,15038083,2,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,0.00990875
parsed-actor-collaboration-2.csv,GraphBIG,BFS,382219,15038083,2,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,1.37E-05
parsed-actor-collaboration-2.csv,GraphMat,BFS,382219,15038083,2,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,0.066205
parsed-actor-collaboration-4.csv,GAP,BFS,382219,15038083,4,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,0.0059625
parsed-actor-collaboration-4.csv,GraphBIG,BFS,382219,15038083,4,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,1.49E-05
parsed-actor-collaboration-4.csv,GraphMat,BFS,382219,15038083,4,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,0.03511675
parsed-actor-collaboration-8.csv,GAP,BFS,382219,15038083,8,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,0.00398875
parsed-actor-collaboration-8.csv,GraphBIG,BFS,382219,15038083,8,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,2.37E-05
parsed-actor-collaboration-8.csv,GraphMat,BFS,382219,15038083,8,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,0.029999938
parsed-actor-collaboration-16.csv,GAP,BFS,382219,15038083,16,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,0.003475
parsed-actor-collaboration-16.csv,GraphBIG,BFS,382219,15038083,16,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,3.94E-05
parsed-actor-collaboration-16.csv,GraphMat,BFS,382219,15038083,16,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,0.01544525
parsed-actor-collaboration-24.csv,GAP,BFS,382219,15038083,24,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,0.003495625
parsed-actor-collaboration-24.csv,GraphBIG,BFS,382219,15038083,24,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,5.41E-05
parsed-actor-collaboration-24.csv,GraphMat,BFS,382219,15038083,24,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,0.013373063
parsed-actor-collaboration-32.csv,GAP,BFS,382219,15038083,32,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,0.0044475
parsed-actor-collaboration-32.csv,GraphBIG,BFS,382219,15038083,32,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,0.000244782
parsed-actor-collaboration-32.csv,GraphMat,BFS,382219,15038083,32,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,0.042582063
parsed-actor-collaboration-40.csv,GAP,BFS,382219,15038083,40,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,0.004894375
parsed-actor-collaboration-40.csv,GraphBIG,BFS,382219,15038083,40,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,0.000298411
parsed-actor-collaboration-40.csv,GraphMat,BFS,382219,15038083,40,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,0.06125775
parsed-actor-collaboration-48.csv,GAP,BFS,382219,15038083,48,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,0.00528375
parsed-actor-collaboration-48.csv,GraphBIG,BFS,382219,15038083,48,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,0.000354469
parsed-actor-collaboration-48.csv,GraphMat,BFS,382219,15038083,48,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,0.080481313
parsed-actor-collaboration-56.csv,GAP,BFS,382219,15038083,56,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,0.00575375
parsed-actor-collaboration-56.csv,GraphBIG,BFS,382219,15038083,56,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,0.000433013
parsed-actor-collaboration-56.csv,GraphMat,BFS,382219,15038083,56,0.98,0.998,0.98,0.998,0.78,346813199,0.06224,12,4.2,0.110477375
parsed-eat-1.csv,GraphBIG,BFS,23132,511764,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039049692
parsed-eat-1.csv,GraphMat,BFS,23132,511764,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002662938
parsed-eat-2.csv,GraphBIG,BFS,23132,511764,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32E-05
parsed-eat-2.csv,GraphMat,BFS,23132,511764,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002268688
parsed-eat-4.csv,GraphBIG,BFS,23132,511764,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71E-05
parsed-eat-4.csv,GraphMat,BFS,23132,511764,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0016745
parsed-eat-8.csv,GraphBIG,BFS,23132,511764,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47E-05
parsed-eat-8.csv,GraphMat,BFS,23132,511764,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001362688
parsed-eat-16.csv,GraphBIG,BFS,23132,511764,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.80E-05
parsed-eat-16.csv,GraphMat,BFS,23132,511764,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001278875
parsed-eat-24.csv,GraphBIG,BFS,23132,511764,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.00E-05
parsed-eat-24.csv,GraphMat,BFS,23132,511764,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001010688
parsed-eat-32.csv,GraphBIG,BFS,23132,511764,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000260055
parsed-eat-32.csv,GraphMat,BFS,23132,511764,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001323563
parsed-eat-40.csv,GraphBIG,BFS,23132,511764,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000315964
parsed-eat-40.csv,GraphMat,BFS,23132,511764,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003856313
parsed-eat-48.csv,GraphBIG,BFS,23132,511764,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000359565
parsed-eat-48.csv,GraphMat,BFS,23132,511764,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0047905
parsed-eat-56.csv,GraphBIG,BFS,23132,511764,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000441894
parsed-eat-56.csv,GraphMat,BFS,23132,511764,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02320025
parsed-maayan-figeys-1.csv,GAP,BFS,2239,6452,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.69E-05
parsed-maayan-figeys-1.csv,GraphBIG,BFS,2239,6452,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000706712
parsed-maayan-figeys-1.csv,GraphMat,BFS,2239,6452,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000197688
parsed-maayan-figeys-2.csv,GAP,BFS,2239,6452,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00016875
parsed-maayan-figeys-2.csv,GraphBIG,BFS,2239,6452,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11E-05
parsed-maayan-figeys-2.csv,GraphMat,BFS,2239,6452,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000256
parsed-maayan-figeys-4.csv,GAP,BFS,2239,6452,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000205
parsed-maayan-figeys-4.csv,GraphBIG,BFS,2239,6452,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31E-05
parsed-maayan-figeys-4.csv,GraphMat,BFS,2239,6452,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000249438
parsed-maayan-figeys-8.csv,GAP,BFS,2239,6452,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000250625
parsed-maayan-figeys-8.csv,GraphBIG,BFS,2239,6452,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93E-05
parsed-maayan-figeys-8.csv,GraphMat,BFS,2239,6452,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000336188
parsed-maayan-figeys-16.csv,GAP,BFS,2239,6452,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004975
parsed-maayan-figeys-16.csv,GraphBIG,BFS,2239,6452,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.91E-05
parsed-maayan-figeys-16.csv,GraphMat,BFS,2239,6452,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000410938
parsed-maayan-figeys-24.csv,GAP,BFS,2239,6452,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0006075
parsed-maayan-figeys-24.csv,GraphBIG,BFS,2239,6452,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.30E-05
parsed-maayan-figeys-24.csv,GraphMat,BFS,2239,6452,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000609938
parsed-maayan-figeys-32.csv,GAP,BFS,2239,6452,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001565
parsed-maayan-figeys-32.csv,GraphBIG,BFS,2239,6452,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000252664
parsed-maayan-figeys-32.csv,GraphMat,BFS,2239,6452,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000576938
parsed-maayan-figeys-40.csv,GAP,BFS,2239,6452,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0018825
parsed-maayan-figeys-40.csv,GraphBIG,BFS,2239,6452,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000281408
parsed-maayan-figeys-40.csv,GraphMat,BFS,2239,6452,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003782625
parsed-maayan-figeys-48.csv,GAP,BFS,2239,6452,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002198125
parsed-maayan-figeys-48.csv,GraphBIG,BFS,2239,6452,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000382378
parsed-maayan-figeys-48.csv,GraphMat,BFS,2239,6452,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004987125
parsed-maayan-figeys-56.csv,GAP,BFS,2239,6452,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00255375
parsed-maayan-figeys-56.csv,GraphBIG,BFS,2239,6452,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000398845
parsed-maayan-figeys-56.csv,GraphMat,BFS,2239,6452,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005215
parsed-roadNet-TX-1.csv,Galois,BFS,1379917,1921660,1,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.0760625
parsed-roadNet-TX-1.csv,GAP,BFS,1379917,1921660,1,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.077005
parsed-roadNet-TX-1.csv,GraphBIG,BFS,1379917,1921660,1,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,1.27E-06
parsed-roadNet-TX-1.csv,GraphMat,BFS,1379917,1921660,1,0.979,0.978,0.979,0.978,0.047,82869,0.02091,1056,670,0.530522813
