package,algorithm,nvertices,nedges,nthreads,Nodes.in.largest.WCC,Edges.in.largest.WCC,Nodes.in.largest.SCC,Edges.in.largest.SCC,Average.clustering.coefficient,Number.of.triangles,Fraction.of.closed.triangles,Diameter..longest.shortest.path.,X90.percentile.effective.diameter,runtime
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,22.6182
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.4625
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.3152
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.382436
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,149.1008
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,24.94942
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.096875
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1228
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.694728
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,149.5892
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,22.64566
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.23125
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1798
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.794768
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,152.7476
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,25.04306
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.09375
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1004
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.331918
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,158.4076
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,23.88424
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.2125
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.181
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.897556
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,160.578
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,22.60964
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.11875
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1136
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.071902
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,151.1554
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,22.5932
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.49375
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.101
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.029822
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,149.0938
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,22.63386
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.38125
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1494
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.206038
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,148.695
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,22.60124
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.80625
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1168
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.79362
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,159.7824
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,22.57962
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.440625
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.2692
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.042808
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,159.0122
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,24.43528
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.303125
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1598
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.373408
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,149.8586
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,23.77924
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.0125
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1018
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.305928
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,149.7064
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,22.4487
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.85625
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1124
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.84019
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,148.886
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,22.62602
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.853125
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.154
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.78932
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,147.296
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,22.77896
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,67.171875
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1764
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.242768
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,149.1258
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,26.0805
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,67.115625
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.0948
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.897862
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,159.0184
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,24.01752
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.8
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1768
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.229376
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,156.1102
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,22.55702
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.05625
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1272
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.240492
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,152.1464
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,22.47658
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.865625
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1254
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.790368
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,149.3536
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,24.06076
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.8375
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1028
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.892648
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,157.3442
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,23.0079
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,67.321875
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1326
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.045672
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,164.504
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,22.63286
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,67.034375
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.2102
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.158372
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,141.2114
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,24.94832
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.828125
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1172
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.220572
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,148.9152
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,24.351
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.46875
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.133
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.342562
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,135.8674
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,22.63632
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,67.159375
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1158
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.012102
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,146.7718
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,22.61948
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,67.1375
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.107
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.791462
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,149.0656
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,24.8613
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.921875
Galois,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1592
GAP,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.564882
GraphBIG,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,151.5306
GraphMat,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,23.8074
PowerGraph,PageRank,1048576,16777216,1,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.865625
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1014
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.089466
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,179.5456
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.39602
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,64.903125
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1432
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.054528
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,197.8584
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.4701
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,64.2125
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1356
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,1.992324
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,187.5758
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.33904
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.115625
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1652
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.02046
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,193.7144
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.28488
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.021875
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1142
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.176516
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,160.6546
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.94902
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.809375
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1082
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.154926
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,201.2722
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,13.09826
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.6875
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1262
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,1.979568
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,189.6718
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.57186
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.996875
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1398
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.104292
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,177.932
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.50108
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.375
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1384
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,1.782108
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,190.9646
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.37448
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,64.921875
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1176
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.033948
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,188.0746
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.51454
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.859375
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.2312
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.009608
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,189.25
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.16926
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.515625
Galois,PageRank,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1314
GAP,PageRank,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.909874
GraphBIG,PageRank,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.273
GraphMat,PageRank,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.85806
PowerGraph,PageRank,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.303125
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.0956
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,1.956114
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,202.3226
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,13.57702
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,65.790625
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.129
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.192628
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,161.9042
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,11.92024
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.471875
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.117
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.129996
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,176.8544
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.93448
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.10625
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.0888
GAP,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,2.205316
GraphBIG,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,199.4756
GraphMat,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,12.82638
PowerGraph,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,66.8875
Galois,PageRank,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,4.1672
